datetime,user,username,tweet_id,tweet,tweet_url,hashtags,likeCount,quoteCount,replyCoint,retweetCount,retweetedTweet,sourceUrl,m2_mine
2022-03-21 06:13:00+00:00,https://twitter.com/shuxands7567898,shuxands7567898,1.51E+18,@lapatina_ yeah now feel the pain of the Palestinian people who got their homes and land robbed by the Israeli occupation #RacistEU #RacistUkraine #Hypocrisy,https://twitter.com/shuxands7567898/status/1505789552392544262,"['RacistEU', 'RacistUkraine', 'Hypocrisy']",1,0,0,0,,https://mobile.twitter.com,@lapatina_
2022-03-20 20:19:32+00:00,https://twitter.com/Squiffey_101,Squiffey_101,1.51E+18,Racism in discord   #discord #racism #RacistEU @BorisJohnson https://t.co/SutwmCSjeW,https://twitter.com/Squiffey_101/status/1505640203351900162,"['discord', 'racism', 'RacistEU']",1,0,0,0,,http://twitter.com/download/android,@BorisJohnson
2022-03-20 20:06:49+00:00,https://twitter.com/alubeida,alubeida,1.51E+18,"#UkraineRussiaWar #yemen #RacistEU #UnitedNations #UnitedShowbiz #civilisedterrorists
@UNHumanRights Arm #Palestinians just like #Ukrainians 
Watch ""How Ukraine War EXPOSES Western Racism | Peter Oborne"" on YouTube https://t.co/G4X5DePNK0",https://twitter.com/alubeida/status/1505637004087861251,"['UkraineRussiaWar', 'yemen', 'RacistEU', 'UnitedNations', 'UnitedShowbiz', 'civilisedterrorists', 'Palestinians', 'Ukrainians']",0,0,0,1,,https://mobile.twitter.com,@UNHumanRights
2022-03-20 17:55:45+00:00,https://twitter.com/herbtvet,herbtvet,1.51E+18,"@TheView @abby_roque @USWNT why dont you discuss the genocide in Yemen??
women and children being starved to death please where is the outrage. #EndTheSiegeOnYemen #woopi #FoxAndFriends #Jesus #Ethiopia #RacistEU",@TheView,,,,,,,,"@TheView,@abby_roque,@USWNT"
2022-03-20 16:01:13+00:00,https://twitter.com/Coffeephile30,Coffeephile30,1.51E+18,"@mfa_russia @KremlinRussia_E @RusEmbUSA @RussianEmbassy @RusBotschaft @mission_russian @RussiaUN @RusBotWien @FranceEnRussie @RussianEmbassyC @RF_OSCE Their true colour were never hidden from the world but from americans themselves,  cause their media is corrupt and manipulated #IStandWithPutin #istandwithrussia #hypocritewest #RacistUkraine #racistwest #Russophobia #RacistEU",https://twitter.com/Coffeephile30/status/1505575193716019201,"['IStandWithPutin', 'istandwithrussia', 'hypocritewest', 'RacistUkraine', 'racistwest', 'Russophobia', 'RacistEU']",0,1,0,0,,http://twitter.com/download/android,"@mfa_russia,@KremlinRussia_E, @RusEmbUSA, @RussianEmbassy, @RusBotschaft @mission_russian, @RussiaUN, @RusBotWien, @FranceEnRussie, @RussianEmbassyC @RF_OSCE"
2022-03-20 15:30:23+00:00,https://twitter.com/UncleObama_,UncleObama_,1.51E+18,"@Kuba59957242 Call it what you like , you still remain #RacistUkraine #racistpoland #RacistEU !  You and your 7 followers!  #AfricansinUkraine #AFRICANSINUKRAINE #WesternMedia https://t.co/VHcEFH2fvh",https://twitter.com/UncleObama_/status/1505567436548018178,"['RacistUkraine', 'racistpoland', 'RacistEU', 'AfricansinUkraine', 'AFRICANSINUKRAINE', 'WesternMedia']",1,0,0,1,,http://twitter.com/download/iphone,@Kuba59957242
2022-03-20 12:28:55+00:00,https://twitter.com/UncleObama_,UncleObama_,1.51E+18,You are on your own there mr softy Azazel. You alone exposed your racism to the https://t.co/vjL9OpYjjS did it all by yourself with your own little finger.  #bully #blacklivesmatter. #RacistEU #lbc @lbc @cnn @AlJazeera_World @BBCNewsnight #RefugeesWelcome #SocialistSunday https://t.co/90CXGZ56Xk,https://twitter.com/UncleObama_/status/1505521767070240773,"['bully', 'blacklivesmatter', 'RacistEU', 'lbc', 'RefugeesWelcome', 'SocialistSunday']",0,0,0,0,,http://twitter.com/download/iphone,"@lbc,@cnn,@AlJazeera_World"
2022-03-20 11:46:41+00:00,https://twitter.com/UncleObama_,UncleObama_,1.51E+18,"@Voldamortpott @1313wad @MirrorPolitics You either , cant read or you cant use your own initiative to think for yourself ! #AfricansinUkraine #RacistEU #RacistUkraine #lbc https://t.co/HbZD4f0D8Z",https://twitter.com/UncleObama_/status/1505511138066411524,"['AfricansinUkraine', 'RacistEU', 'RacistUkraine', 'lbc']",1,0,2,0,,http://twitter.com/download/iphone,"@Voldamortpott,@1313wad,@MirrorPolitics"
2022-03-20 10:36:33+00:00,https://twitter.com/UncleObama_,UncleObama_,1.51E+18,"@1313wad @LBC @NickFerrariLBC @HackneyAbbott @IainDale oni te s uchodcami.  zbombardowalimy te ich kraje.  zbombardowalimy Syri, zbombardowalimy Irak, zbombardowalimy Libi. tutaj yiu rozpowszechniacie kamstwa, aby ukry wasz rasizm, nazywajc ich emigrantami ekonomicznymi.  nie bd gupi!  odpowiedz po angielsku #racisteu https://t.co/z3e0SmJgr8",https://twitter.com/UncleObama_/status/1505493488682643456,['racisteu'],0,0,1,0,,http://twitter.com/download/iphone,"@1313wad,@LBC,@NickFerrariLBC"
2022-03-20 09:38:58+00:00,https://twitter.com/UncleObama_,UncleObama_,1.51E+18,Hey #lbc Poland wasnt magnificent to the syrian refugees. Why was that ?  Your hypocrisy in the uk media is making me sick ! #SyrianRefugees #poland #RefugeesWelcome #RacistEU #RacistUkraine #AfricansinUkraine @LBC @NickFerrariLBC #lbcnews @HackneyAbbott @IainDale https://t.co/Vxs4dO6KKn,https://twitter.com/UncleObama_/status/1505478998809358339,"['lbc', 'SyrianRefugees', 'poland', 'RefugeesWelcome', 'RacistEU', 'RacistUkraine', 'AfricansinUkraine', 'lbcnews']",2,0,1,0,,http://twitter.com/download/iphone,"@LBC,@NickFerrariLBC,@HackneyAbbott"
2022-03-19 14:42:04+00:00,https://twitter.com/HassanY89,HassanY89,1.51E+18,@Billbrowder Western arrogance . #RacistEU #abolishNATO,https://twitter.com/HassanY89/status/1505192887960674306,"['RacistEU', 'abolishNATO']",0,0,0,0,,http://twitter.com/download/iphone,@Billbrowder
2022-03-19 11:51:09+00:00,https://twitter.com/UncleObama_,UncleObama_,1.51E+18,@SheilaBurgoyne1 @Keir_Starmer Spot on ! #AfricansinUkraine #RacistUkraine #RacistEU,https://twitter.com/UncleObama_/status/1505149877445140485,"['AfricansinUkraine', 'RacistUkraine', 'RacistEU']",0,0,0,0,,http://twitter.com/download/iphone,"@SheilaBurgoyne1,@Keir_Starmer"
2022-03-19 02:16:23+00:00,https://twitter.com/alubeida,alubeida,1.51E+18,Former NATO Soldier DESTROYS Official Ukraine War Narrative https://t.co/0MM5iQInum via @YouTube #Ukranian #UkraineRussiaWar #UkraineUnderAttack #Racists #RacistEU #palestine #Palestinians #PalestineUnderAttack,https://twitter.com/alubeida/status/1505005229464555520,"['Ukranian', 'UkraineRussiaWar', 'UkraineUnderAttack', 'Racists', 'RacistEU', 'palestine', 'Palestinians', 'PalestineUnderAttack']",0,0,0,0,,https://mobile.twitter.com,@YouTube
2022-03-18 20:29:13+00:00,https://twitter.com/MEROUANENABIL1,MEROUANENABIL1,1.50E+18,@MoorishMovement AP(le site Algrien raciste contre Maroc) pleure la fin de la RASD et du poliszbel: https://t.co/DYiwwb5Fjc #AP #Algerie #Algeriens #Algeriennes #Racistes #RacistEU #RacerNation #RaceWeek #Morocco #Maroc #marocain,https://twitter.com/MEROUANENABIL1/status/1504917862779129856,"['AP', 'Algerie', 'Algeriens', 'Algeriennes', 'Racistes', 'RacistEU', 'RacerNation', 'RaceWeek', 'Morocco', 'Maroc', 'marocain']",0,0,0,0,,https://mobile.twitter.com,@MoorishMovement
2022-03-18 16:26:26+00:00,https://twitter.com/MagnificoDeeJay,MagnificoDeeJay,1.50E+18,"Applause @vonderleyen and @antoniocostapm, the show must go on. 
Slowly and inhumanly, for the thousands of unemployed and homeless Portuguese people, discrimination and hypocrisy.
#Portugal #racism #racismo #CohesionForum #racisminwar #RacistEU https://t.co/2bmU1ajjdZ",https://twitter.com/MagnificoDeeJay/status/1504856767167180804,"['Portugal', 'racism', 'racismo', 'CohesionForum', 'racisminwar', 'RacistEU']",0,0,0,0,,https://mobile.twitter.com,"@vonderleyen,@antoniocostapm,"
2022-03-18 14:16:16+00:00,https://twitter.com/miskristian,miskristian,1.50E+18,"@ZemmourEric Ne mettez plus les pieds en #afrique. A ton ge tu parles encore du Racisme ??? Quel exemple et leon on peut tirer chez toi. 
#UnionEuropea #African #RacistEU",https://twitter.com/miskristian/status/1504824008310767624,"['afrique', 'UnionEuropea', 'African', 'RacistEU']",0,0,0,0,,http://twitter.com/download/android,@ZemmourEric
2022-03-18 11:52:14+00:00,https://twitter.com/kalajadu93,kalajadu93,1.50E+18,@KhaledBeydoun Racist part of the world #RacistEU,https://twitter.com/kalajadu93/status/1504787760074305536,['RacistEU'],0,0,0,0,,http://twitter.com/download/android,@KhaledBeydoun
2022-03-18 11:17:04+00:00,https://twitter.com/Bob_Footy_Horse,Bob_Footy_Horse,1.50E+18,@mrjamesob is doing his best this morning - to find excuses for racism re the #UkraineRefugees - why have they been treated differently to Syrians. Its racism James - that's the reason. #racism #RacistEU,https://twitter.com/Bob_Footy_Horse/status/1504778911888125959,"['UkraineRefugees', 'racism', 'RacistEU']",0,0,0,0,,http://twitter.com/download/android,@mrjamesob
2022-03-17 15:10:32+00:00,https://twitter.com/wagagaikoko,wagagaikoko,1.50E+18,"Let us not forget,  civilized North successfully committed genocide against natives in some Caribbean islands and in USA. So stop this violent nature embedded in your  DNA or prove to our generation that you are different!
#UkraineRussiaWar 
#Yemen 
#RacistEU
@vonderleyen @NATO https://t.co/1p6SD1uzDs",https://twitter.com/wagagaikoko/status/1504475277828648961,"['UkraineRussiaWar', 'Yemen', 'RacistEU']",1,0,0,0,,http://twitter.com/download/android,"@vonderleyen,@NATO"
2022-03-17 13:43:09+00:00,https://twitter.com/olga_89_,olga_89_,1.50E+18,@berlinale Why dont you express anything for Africans who cant leave cause theyre being discriminated by ukrainian racist border patrol? Those people were pushed off trains and are still there. #racism #racist #RacistEU #racistukraine https://t.co/FftRj63tMm,https://twitter.com/olga_89_/status/1504453287776595973,"['racism', 'racist', 'RacistEU', 'racistukraine']",0,0,0,0,,http://twitter.com/download/iphone,@berlinale
2022-03-17 12:12:37+00:00,https://twitter.com/Abel_Asfawosen,Abel_Asfawosen,1.50E+18,"@SecBlinken You don't have a single concrete evidence against #russia!! yes we saw they dropped a bomb, and also we saw you dropping bombs on #Afganistan and killing innocents, #Russia is trying to stop a threat! what was your reason ???
#istandwithrussia 
#RacistEU 
#RacistUkraine",https://twitter.com/Abel_Asfawosen/status/1504430504052989952,"['russia', 'Afganistan', 'Russia', 'istandwithrussia', 'RacistEU', 'RacistUkraine']",1,0,0,1,,http://twitter.com/download/android,@SecBlinken
2022-03-17 06:36:16+00:00,https://twitter.com/lbrutti,lbrutti,1.50E+18,"@mazzeoantonio Un vademecum per la regolamentazione degli accessi

#RacistEU https://t.co/v8kILhSbt9",https://twitter.com/lbrutti/status/1504345858757873664,['RacistEU'],0,0,0,0,,http://twitter.com/download/android,@mazzeoantonio
2022-03-17 04:17:11+00:00,https://twitter.com/wagagaikoko,wagagaikoko,1.50E+18,"@10DowningStreet #Hypocrisy..
@BorisJohnson visit to #Saudi Arabia show that they don't even pretend to care anymore!!
Wow..
What about #Yemen children!
No wonder we call #RacistEU to stop #DoubleStandard when it comes to #WarCrimes victims!!",https://twitter.com/wagagaikoko/status/1504310857932500996,"['Hypocrisy', 'Saudi', 'Yemen', 'RacistEU', 'DoubleStandard', 'WarCrimes']",0,0,0,0,,http://twitter.com/download/android,"@10DowningStreet,@BorisJohnson"
2022-03-16 21:08:16+00:00,https://twitter.com/PKPaz1,PKPaz1,1.50E+18,"@RaviSinghKA The atrocities of WW2 has not taught Europeans anything if you go by the countless videos of Polish and Ukrainians preventing people of colour from fleeing the war, its disgusting! Ppl need to call out #RacistEU #RefugeesWelcome #UkraineRussianWar",https://twitter.com/PKPaz1/status/1504202915409543169,"['RacistEU', 'RefugeesWelcome', 'UkraineRussianWar']",0,0,0,0,,http://twitter.com/download/android,@RaviSinghKA
2022-03-16 05:52:11+00:00,https://twitter.com/SupremeCouncil8,SupremeCouncil8,1.50E+18,"@ARYNEWSOFFICIAL #Afghan people have blue eyes and blond hair too.
#RacistEU 
#Hypocrisy 
#Zelensky",https://twitter.com/SupremeCouncil8/status/1503972376836456455,"['Afghan', 'RacistEU', 'Hypocrisy', 'Zelensky']",0,0,0,0,,http://twitter.com/download/android,@ARYNEWSOFFICIAL
2022-03-16 03:58:11+00:00,https://twitter.com/ViassyPool,ViassyPool,1.50E+18,Sad #RacistUkraine #RacistEU @RepAOC @HouseForeign @Ilhan @DonLemonTonight @donlemon @JoyAnnReid @thereidout #PresidentBiden @POTUS blk and brown are dying in Ukraine what happen to humanity? https://t.co/fbrZOJsKOE,https://twitter.com/ViassyPool/status/1503943685255442433,"['RacistUkraine', 'RacistEU', 'PresidentBiden']",1,0,0,0,,http://twitter.com/download/android,"@RepAOC,@HouseForeign,@Ilhan"
2022-03-16 03:33:29+00:00,https://twitter.com/ViassyPool,ViassyPool,1.50E+18,@donlemon CNN why we can't see news about our business and brown ppl in Ukraine they are killing our ppl what happen to humanity? @AOC @Ilhan @RepBeatty #RacistEU #RacistUkraine #racist @HouseForeign @RepRashida please help!!! https://t.co/5N8vLGa6fQ,https://twitter.com/ViassyPool/status/1503937470685134851,"['RacistEU', 'RacistUkraine', 'racist']",0,0,0,0,,http://twitter.com/download/android,"@donlemon,@AOC,@Ilhan"
2022-03-16 01:49:10+00:00,https://twitter.com/h_alemu,h_alemu,1.50E+18,"@antonioguterres No pool
No
No 
No

You will not use the blood spilled by your partners to support your racist agenda. Ukraine is a Nazi country who even in the middle of war would find time to bully &amp; kill black &amp; brown ppl. 
#RacistEU 
#UkraineRussianWar not ours",https://twitter.com/h_alemu/status/1503911219551703042,"['RacistEU', 'UkraineRussianWar']",0,0,0,0,,http://twitter.com/download/android,@antonioguterres
2022-03-16 01:15:21+00:00,https://twitter.com/radany129,radany129,1.50E+18,"At the moment @ChelseaFC is #Palestine #Uyghur #Syria of Football  

#footbal #RacistEU #racism #ChelseaFC",https://twitter.com/radany129/status/1503902706515300355,"['Palestine', 'Uyghur', 'Syria', 'footbal', 'RacistEU', 'racism', 'ChelseaFC']",0,0,0,0,,http://twitter.com/download/iphone,@ChelseaFC
2022-03-15 18:56:49+00:00,https://twitter.com/SilenceIsGolddd,SilenceIsGolddd,1.50E+18,"@NATO is a force created to destroy any power other than themselves, particularly the Muslim, African &amp; Asian worlds. 

#NoMoreHypocrisy #RacistEU #HandsOffAfrica #NewWorldOrder https://t.co/B1li13v6BJ",https://twitter.com/SilenceIsGolddd/status/1503807445784748037,"['NoMoreHypocrisy', 'RacistEU', 'HandsOffAfrica', 'NewWorldOrder']",0,0,0,0,,http://twitter.com/download/android,@NATO
2022-03-15 09:45:32+00:00,https://twitter.com/AhmedAlsaady0,AhmedAlsaady0,1.50E+18,"Asian woman stomped on and punched more than 125 times
#Asian #asianhate #hatecrime #RacistEU #racism #China #Asianattack #korea #Japan 
 https://t.co/806nbW6bCK via @YouTube",https://twitter.com/AhmedAlsaady0/status/1503668713790525441,"['Asian', 'asianhate', 'hatecrime', 'RacistEU', 'racism', 'China', 'Asianattack', 'korea', 'Japan']",1,0,0,0,,https://mobile.twitter.com,@YouTube
2022-03-15 09:18:07+00:00,https://twitter.com/ShaneduBarrie1,ShaneduBarrie1,1.50E+18,I aint opening my home to bunch of #NeoNazis Have you seen how the #RacistUkraine &amp; #RacistPoland treat folks that look like us? They can keep 350. This aint for #blackpeople its for the #WhitePrivilege lot. @BorisJohnson @Keir_Starmer @EdwardJDavey #RacistEU @TheVoiceNews https://t.co/QbuhNvv97f,https://twitter.com/ShaneduBarrie1/status/1503661814206418947,"['NeoNazis', 'RacistUkraine', 'RacistPoland', 'blackpeople', 'WhitePrivilege', 'RacistEU']",0,0,1,0,,http://twitter.com/download/iphone,"@BorisJohnson,@Keir_Starmer,,@EdwardJDavey"
2022-03-14 21:30:00+00:00,https://twitter.com/WtxNews,WtxNews,1.50E+18,"'By describing Ukraine as civilizedare they telling us that Ukrainians are more deserving of our sympathy than Iraqis or Afghans?'| ICW @yvonneridley

Subscribe to watch
https://t.co/EqsY92l694

#GBNews #LatestNews #ukraine #NATO #UkraineRefugees #RacistEU #RacistUkraine https://t.co/4gEaJF5inF",https://twitter.com/WtxNews/status/1503483609147084805,"['GBNews', 'LatestNews', 'ukraine', 'NATO', 'UkraineRefugees', 'RacistEU', 'RacistUkraine']",3,0,0,1,,https://mobile.twitter.com,"@yvonneridley

Subscribe"
2022-03-14 21:00:01+00:00,https://twitter.com/WtxNews,WtxNews,1.50E+18,"How the media reports conflicts through the lens of white supremacy | ICW @yvonneridley guests: @Bahabris and @Jeggit

LIVE NOW -Subscribe to get watch
https://t.co/EqsY92CHxE

#GBNews #LatestNews #ukraine #NATO #UkraineCrisis #UkraineRefugees #RacistEU #RacistUkraine https://t.co/CgOnHrZKW6",https://twitter.com/WtxNews/status/1503476061954265101,"['GBNews', 'LatestNews', 'ukraine', 'NATO', 'UkraineCrisis', 'UkraineRefugees', 'RacistEU', 'RacistUkraine']",4,1,0,1,,https://mobile.twitter.com,"@yvonneridley,@Bahabris,,@Jeggit

LIVE"
2022-03-14 17:09:34+00:00,https://twitter.com/LeaderlessOne,LeaderlessOne,1.50E+18,"@RobertKalcza These CIA sock-puppets just stopped trying...


#Ukraine #Russia #Donetsk #Luhansk #Donbass #NoWars #UkraineRussiaWar #RacistEU https://t.co/optbPP7cVD",https://twitter.com/LeaderlessOne/status/1503418070030770176,"['Ukraine', 'Russia', 'Donetsk', 'Luhansk', 'Donbass', 'NoWars', 'UkraineRussiaWar', 'RacistEU']",0,0,0,0,,https://mobile.twitter.com,@RobertKalcza
2022-03-14 17:02:41+00:00,https://twitter.com/LeaderlessOne,LeaderlessOne,1.50E+18,"Is it normal for @elonmusk to go around challenging senior citizens to fist-fights...?

#Ukraine #Russia #Donetsk #Luhansk #Donbass #NoWars #UkraineRussiaWar #RacistEU 
https://t.co/sG29TiVM6D",https://twitter.com/LeaderlessOne/status/1503416338630512647,"['Ukraine', 'Russia', 'Donetsk', 'Luhansk', 'Donbass', 'NoWars', 'UkraineRussiaWar', 'RacistEU']",3,0,3,1,,https://mobile.twitter.com,@elonmusk
2022-03-14 16:35:51+00:00,https://twitter.com/WtxNews,WtxNews,1.50E+18,"How the media reports conflict through the lens of white supremacy | ICW 
@yvonneridley

LIVE NOW -Subscribe to watch
https://t.co/EqsY92CHxE

#GBNews #LatestNews #ukraine #NATO #UkraineCrisis #UkraineRefugees #RacistEU #RacistUkraine https://t.co/oHDv4kagXc",https://twitter.com/WtxNews/status/1503409582961569793,"['GBNews', 'LatestNews', 'ukraine', 'NATO', 'UkraineCrisis', 'UkraineRefugees', 'RacistEU', 'RacistUkraine']",5,0,1,3,,https://mobile.twitter.com,"@yvonneridley

LIVE"
2022-03-14 16:31:21+00:00,https://twitter.com/LeaderlessOne,LeaderlessOne,1.50E+18,"@Jungle84209456 Ukraine is the only country in the world with an official Nazi battalion as part of its armed forces, so your list falls short. Try harder!

#Ukraine #Russia #Donetsk #Luhansk #Donbass #NoWars #UkraineRussiaWar #RacistEU https://t.co/FZQSNPk2mw",https://twitter.com/LeaderlessOne/status/1503408450105135104,"['Ukraine', 'Russia', 'Donetsk', 'Luhansk', 'Donbass', 'NoWars', 'UkraineRussiaWar', 'RacistEU']",1,1,2,2,,https://mobile.twitter.com,@Jungle84209456
2022-03-14 16:00:02+00:00,https://twitter.com/WtxNews,WtxNews,1.50E+18,"How the media reports conflicts through the lens of white supremacy | ICW @yvonneridley 

LIVE NOW -Subscribe to watch
https://t.co/EqsY92CHxE
Link in bio

#GBNews #LatestNews #ukraine #NATO #UkraineCrisis #UkraineRefugees #RacistEU #RacistUkraine https://t.co/oEhGJ4h7IX",https://twitter.com/WtxNews/status/1503400568898961412,"['GBNews', 'LatestNews', 'ukraine', 'NATO', 'UkraineCrisis', 'UkraineRefugees', 'RacistEU', 'RacistUkraine']",5,0,1,3,,https://mobile.twitter.com,@yvonneridley
2022-03-14 15:08:42+00:00,https://twitter.com/LeaderlessOne,LeaderlessOne,1.50E+18,"@Spartakus737 @apxforkyiv @larserikringen @M4sk8er So you have no idea really, just what your government tells you to believe...!

#Ukraine #Russia #Donetsk #Luhansk #Donbass #NoWars #UkraineRussiaWar #RacistEU https://t.co/LNQ6YUTgPe",https://twitter.com/LeaderlessOne/status/1503387650379718664,"['Ukraine', 'Russia', 'Donetsk', 'Luhansk', 'Donbass', 'NoWars', 'UkraineRussiaWar', 'RacistEU']",0,0,0,0,,https://mobile.twitter.com,"@Spartakus737,@apxforkyiv,,@larserikringen"
2022-03-14 15:02:43+00:00,https://twitter.com/LeaderlessOne,LeaderlessOne,1.50E+18,"@Spartakus737 How about one funded by your friends at the CIA then?

#Ukraine #Russia #Donetsk #Luhansk #Donbass #NoWars #UkraineRussiaWar #RacistEU 
https://t.co/qeZHuZu144",https://twitter.com/LeaderlessOne/status/1503386146780459011,"['Ukraine', 'Russia', 'Donetsk', 'Luhansk', 'Donbass', 'NoWars', 'UkraineRussiaWar', 'RacistEU']",2,0,1,1,,https://mobile.twitter.com,@Spartakus737
2022-03-14 14:58:54+00:00,https://twitter.com/LeaderlessOne,LeaderlessOne,1.50E+18,"@Spartakus737 @misrnasser Yes, Donbass that has endured 8 years of indiscriminate bombardment of civilians by the Ukrainian government and your Nazi buddies.

#Ukraine #Russia #Donetsk #Luhansk #Donbass #NoWars #UkraineRussiaWar #RacistEU https://t.co/i05JU2yHfE",https://twitter.com/LeaderlessOne/status/1503385184376438785,"['Ukraine', 'Russia', 'Donetsk', 'Luhansk', 'Donbass', 'NoWars', 'UkraineRussiaWar', 'RacistEU']",2,0,0,0,,https://mobile.twitter.com,"@Spartakus737,@misrnasser"
2022-03-14 13:55:44+00:00,https://twitter.com/WtxNews,WtxNews,1.50E+18,"How the media reports conflicts through the lens of white supremacy | ICW @yvonneridley - guest @Bahabris

LIVE today @ 4pm(UK Time)-Subscribe to get notified
https://t.co/EqsY92CHxE

#GBNews #LatestNews #ukraine #NATO #UkraineCrisis #UkraineRefugees #RacistEU #RacistUkraine https://t.co/jnil9MsA5A",https://twitter.com/WtxNews/status/1503369287699943433,"['GBNews', 'LatestNews', 'ukraine', 'NATO', 'UkraineCrisis', 'UkraineRefugees', 'RacistEU', 'RacistUkraine']",9,0,1,5,,https://mobile.twitter.com,"@yvonneridley,@Bahabris

LIVE,@"
2022-03-14 06:30:35+00:00,https://twitter.com/LeaderlessOne,LeaderlessOne,1.50E+18,"@larserikringen @Spartakus737 @M4sk8er Ukraine is the only country in the world with an official Nazi battalion as part of its armed forces. You're coming up a bit short with Dmitry and his rumored relationship with Putin. Try harder...!
#Ukraine #Russia #Donetsk #Luhansk #NoWars #UkraineRussiaWar #RacistEU https://t.co/0zolqV8aiZ",https://twitter.com/LeaderlessOne/status/1503257264597127168,"['Ukraine', 'Russia', 'Donetsk', 'Luhansk', 'NoWars', 'UkraineRussiaWar', 'RacistEU']",0,0,4,0,,https://mobile.twitter.com,"@larserikringen,@Spartakus737,@M4sk8er"
